OID_	taz	HLTH_COUNT	town	ES_COUNT05	HLTH_COUNT05	HIED_COUNT05	ES_COUNT1	HLTH_COUNT1	HIED_COUNT1	HIED_COUNT	ES_DEN_TAZ	ES_DEN_1	ES_DEN_05	ES_COUNT	HIED_Count5	Shape_Length	Shape_Area	HLTH_COUNT05m	HIED_COUNT05m	ES_COUNT05m	HLTH_COUNT1m	HIED_COUNT1m	ES_COUNT1m	ES_DEN_05m	ES_DEN_1m
1705	1903		NORWELL	1	0	0	7	0	0		2.51999448	2.228169203	1.273239545	1	0	5625.78637	1027775.311	0	0	1	0	0	7	1.273239545	2.228169203
1706	1904		NORWELL	6	0	0	11	0	0		11.71582369	3.501408748	7.639437268	6	0	5141.280471	1326405.132	0	0	6	0	0	11	7.639437268	3.501408748
1707	1905		NORWELL	3	0	0	10	0	0		4.440865318	3.183098862	3.819718634	5	0	7517.12589	2916084.957	0	0	5	0	0	10	4.440865318	3.183098862
1708	1906		NORWELL	0	0	0	0	0	0		0.36121157	0	0	2	0	16844.86639	14340560.06	0	0	2	0	0	2	0.36121157	0.36121157
1709	1907		NORWELL	0	0	0	5	0	0		0.680069289	1.591549431	0	4	0	18852.36561	15233671.94	0	0	4	0	0	4	0.680069289	0.680069289
1710	1908		NORWELL	0	0	0	3	0	0		1.177954	0.954929659	0	4	0	15576.16853	8794870.12	0	0	4	0	0	4	1.177954	1.177954
1711	1909		NORWELL	1	0	0	1	0	0		0.488929497	0.318309886	1.273239545	2	0	19517.02249	10594525.9	0	0	2	0	0	2	0.488929497	0.488929497
1712	1910		SCITUATE	1	0	0	2	0	0		1.024641747	0.636619772	1.273239545	2	0	25379.99436	5055402.277	0	0	2	0	0	2	1.024641747	0.636619772
1713	1911		SCITUATE	1	0	0	4	0	0		1.817550668	1.273239545	1.273239545	3	0	13671.36376	4274964.361	0	0	3	0	0	4	1.817550668	1.273239545
1714	1912		SCITUATE	0	0	0	0	0	0		0	0	0	0	0	16666.39769	10030679.39	0	0	0	0	0	0	0	0
1715	1913		SCITUATE	3	0	0	6	0	0		4.020990844	1.909859317	3.819718634	7	0	9938.954509	4508818.218	0	0	7	0	0	6	4.020990844	1.909859317
1716	1914		SCITUATE	0	0	0	3	0	0		0.92304148	0.954929659	0	2	0	13332.8418	5611856.382	0	0	2	0	0	3	0.92304148	0.954929659
1717	1915		SCITUATE	2	0	0	2	0	0		1.39292321	0.636619772	2.546479089	4	0	24388.51278	7437561.787	0	0	4	0	0	2	1.39292321	0.636619772
1718	1916		SCITUATE	0	0	0	8	0	0		2.988610153	2.546479089	0	8	0	25822.6112	6932956.732	0	0	8	0	0	8	2.988610153	2.546479089
1719	1917		SCITUATE	0	0	0	2	0	0		3.913457616	0.636619772	0	2	0	15480.54066	1323631.614	0	0	0	0	0	2	0	0.636619772
1720	1918		MANCHESTER	0	0	0	2	0	0		0.565772736	0.636619772	0	2	3	17438.59928	9155577.654	0	0	2	0	0	2	0.565772736	0.565772736
1721	1919		MANCHESTER	1	0	0	1	0	0		2.587888888	0.318309886	1.273239545	11	1	28319.11936	11008922.89	0	0	11	0	0	11	2.587888888	2.587888888
1722	1920		GLOUCESTER	0	0	0	1	0	0		0.818305032	0.318309886	0	3	0	15771.81465	9495193.143	0	0	3	0	0	3	0.818305032	0.818305032
1723	1921		GLOUCESTER	1	0	0	2	0	0		0.738149563	0.636619772	1.273239545	3	0	32852.14302	10526273.7	0	0	3	0	0	3	0.738149563	0.738149563
1724	1922		GLOUCESTER	0	0	0	1	0	0		0.132451091	0.318309886	0	1	0	63891.64484	19554297.98	0	0	1	0	0	1	0.132451091	0.132451091
1725	1923		GLOUCESTER	0	0	0	2	0	0		0.532586164	0.636619772	0	2	0	23467.89391	9726081.092	0	0	2	0	0	2	0.532586164	0.532586164
1726	1924		GLOUCESTER	0	0	0	3	0	0		1.028602593	0.954929659	0	2	0	16900.00594	5035935.41	0	0	2	0	0	3	1.028602593	0.954929659
1727	1925	2	GLOUCESTER	3	2	0	6	2	0		2.49133991	1.909859317	3.819718634	2	0	12172.65605	2079192.887	2	0	2	2	0	6	2.49133991	1.909859317
1728	1926		GLOUCESTER	8	0	0	36	3	0		26.78784529	11.4591559	10.18591636	8	0	5429.06324	773481.5794	0	0	8	3	0	36	10.18591636	11.4591559
1729	1927		GLOUCESTER	17	0	0	34	2	0		3.833248579	10.82253613	21.64507226	1	0	3448.352856	675664.0111	0	0	17	2	0	34	21.64507226	10.82253613
1730	1928		GLOUCESTER	28	0	0	44	1	0		38.17765508	14.00563499	35.65070725	3	0	2545.776006	203521.2564	0	0	28	1	0	44	35.65070725	14.00563499
1731	1929		GLOUCESTER	27	0	0	44	1	0		104.3659768	14.00563499	34.37746771	10	0	2548.767204	248164.0272	0	0	27	1	0	44	34.37746771	14.00563499
1732	1930		GLOUCESTER	12	1	0	48	1	0		16.5667602	15.27887454	15.27887454	6	0	4054.721756	938018.5671	1	0	12	1	0	48	15.27887454	15.27887454
1733	1931		GLOUCESTER	28	0	0	45	1	0		135.4628046	14.32394488	35.65070725	16	0	4907.740276	305912.8289	0	0	28	1	0	45	35.65070725	14.32394488
1734	1932		GLOUCESTER	1	0	0	8	0	0		3.399472453	2.546479089	1.273239545	6	0	16371.84695	4571276.537	0	0	6	0	0	8	3.399472453	2.546479089
1735	1933	1	GLOUCESTER	4	1	0	18	1	0		3.645177814	5.729577951	5.092958179	3	0	6651.649987	2131573.473	1	0	3	1	0	18	3.645177814	5.729577951
1736	1934		GLOUCESTER	5	0	0	15	1	0		8.960740061	4.774648293	6.366197724	10	0	15007.72821	2890372.997	0	0	10	1	0	15	8.960740061	4.774648293
1737	1935		ROCKPORT	0	0	0	1	0	0		0	0.318309886	0	0	0	22422.64904	7444877.891	0	0	0	0	0	1	0	0.318309886
1738	1936		ROCKPORT	12	0	0	16	0	0		22.806715	5.092958179	15.27887454	13	0	9682.790783	1476312.807	0	0	12	0	0	16	15.27887454	5.092958179
1739	1937		ROCKPORT	1	0	0	10	0	0		3.647464041	3.183098862	1.273239545	5	0	8516.349536	3550395.674	0	0	5	0	0	10	3.647464041	3.183098862
1740	1938		ROCKPORT	3	0	0	3	0	0		1.362662072	0.954929659	3.819718634	3	0	14312.474	5702047.845	0	0	3	0	0	3	1.362662072	0.954929659
1741	1939		ESSEX	1	0	0	1	0	0		0.234232958	0.318309886	1.273239545	1	2	61661.64096	11057317.19	0	0	1	0	0	1	0.234232958	0.234232958
1742	1940		ESSEX	9	0	0	9	0	0		1.001266213	2.864788976	11.4591559	10	2	68732.52477	25867127.81	0	0	10	0	0	10	1.001266213	1.001266213
1743	1941		IPSWICH	0	0	0	1	0	0		0.565276958	0.318309886	0	6	2	63308.81781	27490822.74	0	0	6	0	0	6	0.565276958	0.565276958
1744	1942		IPSWICH	0	0	0	0	0	0		0.121521661	0	0	1	1	113189.5582	21312974.89	0	0	1	0	0	1	0.121521661	0.121521661
1745	1943		IPSWICH	11	0	0	14	0	1		24.07971671	4.456338407	14.00563499	6	2	5775.793736	645353.4669	0	0	11	0	1	14	14.00563499	4.456338407
1746	1944		IPSWICH	1	0	0	11	0	0	1	3.501569443	3.501408748	1.273239545	3	2	10137.49448	2218994.784	0	1	3	0	0	11	3.501569443	3.501408748
1747	1945		IPSWICH	0	0	0	1	0	0	1	0.469701908	0.318309886	0	4	2	28152.97781	22056441.05	0	1	4	0	1	4	0.469701908	0.469701908
1748	1946		IPSWICH	1	0	0	1	0	0		0.634665465	0.318309886	1.273239545	3	1	20411.69427	12242614.03	0	0	3	0	0	3	0.634665465	0.634665465
1749	2190		LITTLETON	0	0	0	0	0	0		0	0	0	0	0	15073.78825	9518587.168	0	0	0	0	0	0	0	0
1750	2191		LITTLETON	0	0	0	1	0	0		1.189260248	0.318309886	0	4	0	14435.83486	8711257.656	0	0	4	0	0	4	1.189260248	1.189260248
1751	2192		LITTLETON	1	0	0	6	0	0		3.807745144	1.909859317	1.273239545	4	0	7439.281943	2720757.837	0	0	4	0	0	6	3.807745144	1.909859317
1752	2193		LITTLETON	8	0	0	11	0	0		8.320044268	3.501408748	10.18591636	4	0	5532.177783	1245179.966	0	0	8	0	0	11	10.18591636	3.501408748
1753	2194		LITTLETON	1	0	0	2	0	0		0.931031856	0.636619772	1.273239545	3	0	14355.12823	8345540.786	0	0	3	0	0	3	0.931031856	0.931031856
1754	2195		LITTLETON	0	0	0	2	0	0		1.101577331	0.636619772	0	2	0	10520.95131	4702326.449	0	0	2	0	0	2	1.101577331	0.636619772
1755	2196		LITTLETON	1	0	0	2	0	0		0.942670555	0.636619772	1.273239545	2	0	10501.45842	5495001.613	0	0	2	0	0	2	0.942670555	0.636619772
1756	2197		LITTLETON	0	0	0	0	0	0		0	0	0	0	0	13899.94717	4612517.403	0	0	0	0	0	0	0	0
1757	2198		BOXBOROUGH	0	0	0	0	0	0		0.590894696	0	0	1	0	13096.43771	4383163.582	0	0	1	0	0	0	0.590894696	0
1758	2199		BOXBOROUGH	0	0	0	4	0	0		0.978878703	1.273239545	0	5	0	15484.36468	13229361.84	0	0	5	0	0	5	0.978878703	0.978878703
1759	2200		BOXBOROUGH	1	0	0	4	0	0		0.831985784	1.273239545	1.273239545	3	0	13347.01156	9339059.006	0	0	3	0	0	3	0.831985784	0.831985784
1760	2201		STOW	0	0	0	0	0	0		0.523399764	0	0	3	0	17076.22431	14845181.17	0	0	3	0	0	3	0.523399764	0.523399764
1761	2202		STOW	3	0	0	4	0	0		1.823906007	1.273239545	3.819718634	5	0	13457.10989	7100113.986	0	0	5	0	0	4	1.823906007	1.273239545
1762	2203		STOW	0	0	0	0	0	0		0	0	0	0	0	16670.64191	8917353.432	0	0	0	0	0	0	0	0
1763	2204		STOW	0	0	0	0	0	0		0	0	0	0	0	19903.27681	15745638.07	0	0	0	0	0	0	0	0
1764	2225		BOLTON	0	0	0	0	0	0		0.61717043	0	0	4	0	17633.3661	16786210	0	0	4	0	0	4	0.61717043	0.61717043
1765	2226		BOLTON	0	0	0	0	0	0		1.012600897	0	0	7	0	19009.63866	17904306.46	0	0	7	0	0	7	1.012600897	1.012600897
1766	2227		BOLTON	0	0	0	1	0	0		0.299188088	0.318309886	0	2	0	17817.06968	17313444.06	0	0	2	0	0	2	0.299188088	0.299188088
1767	2248		HUDSON	2	0	0	6	0	0		4.247621281	1.909859317	2.546479089	5	0	8935.472559	3048751.217	0	0	5	0	0	6	4.247621281	1.909859317
1768	2249		HUDSON	1	0	0	8	0	0		1.254098573	2.546479089	1.273239545	1	0	6505.897064	2065218.928	0	0	1	0	0	8	1.254098573	2.546479089
1769	2250		HUDSON	0	0	0	3	1	0		0	0.954929659	0	0	0	10265.66486	4483994.235	0	0	0	1	0	3	0	0.954929659
1770	2251	1	HUDSON	5	1	0	13	1	0		14.85019931	4.13802852	6.366197724	4	0	5097.08248	697630.5319	1	0	5	1	0	13	6.366197724	4.13802852
1771	2252		HUDSON	6	0	0	12	1	0		21.76033622	3.819718634	7.639437268	6	0	4890.573088	714140.0989	0	0	6	1	0	12	7.639437268	3.819718634
1772	2253		HUDSON	0	0	0	5	0	0		0	1.591549431	0	0	0	8175.084316	3100628.55	0	0	0	0	0	5	0	1.591549431
1773	2254		HUDSON	1	0	0	2	0	0		1.266500497	0.636619772	1.273239545	1	0	7457.20529	2044995.731	0	0	1	0	0	2	1.273239545	0.636619772
1774	2255		HUDSON	3	1	0	10	1	0		3.967206523	3.183098862	3.819718634	3	0	5844.295166	1958547.982	1	0	3	1	0	10	3.819718634	3.183098862
1775	2256		HUDSON	0	0	0	1	0	0		0.465852584	0.318309886	0	1	0	10245.98065	5559673.171	0	0	1	0	0	1	0.465852584	0.318309886
1776	2257		HUDSON	1	0	0	2	0	0		0.734462396	0.636619772	1.273239545	2	0	11791.13018	7052745.316	0	0	2	0	0	2	0.734462396	0.636619772
1777	2258		MARLBOROUGH	2	0	0	2	0	0		3.315574045	0.636619772	2.546479089	2	0	7870.173331	1562316.555	0	0	2	0	0	2	2.546479089	0.636619772
1778	2259		MARLBOROUGH	0	0	0	4	0	0		0	1.273239545	0	0	0	9516.847789	4580864.208	0	0	0	0	0	4	0	1.273239545
1779	2260		MARLBOROUGH	1	0	0	2	0	0		2.109859621	0.636619772	1.273239545	1	0	5288.131105	1227564.187	0	0	1	0	0	2	1.273239545	0.636619772
1780	2261		MARLBOROUGH	0	0	0	5	0	0		0	1.591549431	0	0	0	4850.465519	1290740.857	0	0	0	0	0	5	0	1.591549431
1781	2262		MARLBOROUGH	2	0	0	3	0	0		7.184343515	0.954929659	2.546479089	2	0	3609.029358	721008.9843	0	0	2	0	0	3	2.546479089	0.954929659
1782	2263		MARLBOROUGH	2	0	0	4	0	0		0	1.273239545	2.546479089	0	0	3759.521364	627379.0395	0	0	2	0	0	4	2.546479089	1.273239545
1783	2264		MARLBOROUGH	2	0	0	3	0	0		0	0.954929659	2.546479089	0	0	4466.143018	1165969.582	0	0	2	0	0	3	2.546479089	0.954929659
1784	2265		MARLBOROUGH	5	0	0	7	0	0		9.743901813	2.228169203	6.366197724	6	0	6300.79528	1594836.336	0	0	5	0	0	7	6.366197724	2.228169203
1785	2266		MARLBOROUGH	1	0	0	7	0	0		0	2.228169203	1.273239545	0	0	5840.866953	1975761.499	0	0	1	0	0	7	1.273239545	2.228169203
1786	2267		MARLBOROUGH	0	0	0	1	0	0		0	0.318309886	0	0	0	8278.237568	3136804.112	0	0	0	0	0	1	0	0.318309886
1787	2268		MARLBOROUGH	3	0	0	8	0	0		4.382329992	2.546479089	3.819718634	3	0	7826.914849	1773021.28	0	0	3	0	0	8	3.819718634	2.546479089
1788	2269		MARLBOROUGH	5	0	0	17	2	0		5.048311132	5.411268065	6.366197724	1	0	3545.171775	513040.5085	0	0	5	2	0	17	6.366197724	5.411268065
1789	2270		MARLBOROUGH	11	1	0	17	1	0		14.13786508	5.411268065	14.00563499	6	0	4694.697915	1099170.814	1	0	11	1	0	17	14.00563499	5.411268065
1790	2271	1	MARLBOROUGH	10	1	0	22	2	0		35.90242131	7.002817496	12.73239545	5	0	2538.091482	360698.2503	1	0	10	2	0	22	12.73239545	7.002817496
1791	2272		MARLBOROUGH	2	1	0	19	2	0		4.339307675	6.047887837	2.546479089	1	0	4388.984489	596866.6673	1	0	2	2	0	19	2.546479089	6.047887837
1792	2273	1	MARLBOROUGH	4	1	0	18	2	0		2.940796026	5.729577951	5.092958179	1	0	4014.633887	880709.8783	1	0	4	2	0	18	5.092958179	5.729577951
1793	2274		MARLBOROUGH	8	1	0	16	2	0		17.42215734	5.092958179	10.18591636	6	0	5171.020226	891963.5126	1	0	8	2	0	16	10.18591636	5.092958179
1794	2275		MARLBOROUGH	2	0	0	9	1	0		4.895283845	2.864788976	2.546479089	3	0	6619.46589	1587234.689	0	0	2	1	0	9	2.546479089	2.864788976
1795	2276		MARLBOROUGH	1	0	0	7	1	0		0.939928368	2.228169203	1.273239545	2	0	12080.8422	5511032.965	0	0	2	1	0	7	0.939928368	2.228169203
1796	2277		MARLBOROUGH	1	0	0	6	0	0		1.25738878	1.909859317	1.273239545	1	0	7778.706052	2059814.873	0	0	1	0	0	6	1.25738878	1.909859317
1797	2278		MARLBOROUGH	0	0	0	2	0	0		0	0.636619772	0	0	0	6906.691523	2149556.551	0	0	0	0	0	2	0	0.636619772
1798	2279		MARLBOROUGH	4	0	0	12	1	0		15.47075619	3.819718634	5.092958179	4	0	3935.156302	669647.4507	0	0	4	1	0	12	5.092958179	3.819718634
1799	2280		MARLBOROUGH	5	1	0	19	1	0		4.273120839	6.047887837	6.366197724	1	0	3388.790186	606111.6004	1	0	5	1	0	19	6.366197724	6.047887837
1800	2281		MARLBOROUGH	0	0	0	5	0	0		2.085838431	1.591549431	0	3	0	9911.52466	3725103.64	0	0	3	0	0	5	2.085838431	1.591549431
1801	2282		MARLBOROUGH	1	0	0	8	0	0		5.9417854	2.546479089	1.273239545	1	0	3718.072389	435893.9167	0	0	1	0	0	8	1.273239545	2.546479089
1802	2283		MARLBOROUGH	1	0	0	9	1	0		3.807959136	2.864788976	1.273239545	2	0	5128.016739	1360302.471	0	0	1	1	0	9	1.273239545	2.864788976
1803	2284		MARLBOROUGH	0	0	0	0	0	0		0	0	0	0	0	13394.99659	7920520.592	0	0	0	0	0	0	0	0
1804	2285	1	MARLBOROUGH	2	1	0	5	1	0		3.322362551	1.591549431	2.546479089	4	1	7901.331326	3118248.62	1	0	4	1	0	5	3.322362551	1.591549431
1805	2286		MARLBOROUGH	0	0	0	4	1	0		0.631857304	1.273239545	0	1	2	9449.863942	4099007.948	0	0	1	1	0	4	0.631857304	1.273239545
1806	2287		SOUTHBOROUGH	0	0	0	1	0	0		0.690748917	0.318309886	0	2	0	13149.65476	7499072.516	0	0	2	0	0	1	0.690748917	0.318309886
1807	2288		SOUTHBOROUGH	0	0	0	2	0	0		1.09553312	0.636619772	0	2	0	9690.769531	4728269.851	0	0	2	0	0	2	1.09553312	0.636619772
1808	2289		SOUTHBOROUGH	5	0	0	7	0	0		3.035321789	2.228169203	6.366197724	4	1	9228.885777	3413131.51	0	0	4	0	0	7	3.035321789	2.228169203
1809	2290		SOUTHBOROUGH	1	0	0	5	0	0		1.689665388	1.591549431	1.273239545	3	1	10142.45108	4598522.515	0	0	3	0	0	5	1.689665388	1.591549431
1810	2291		SOUTHBOROUGH	0	0	0	0	0	0		0.332906621	0	0	1	2	13668.22481	7779923.697	0	0	1	0	0	0	0.332906621	0
1811	2292		SOUTHBOROUGH	0	0	0	5	0	0		3.989753665	1.591549431	0	5	2	7992.699761	3245799.525	0	0	5	0	0	5	3.989753665	1.591549431
1812	2293		SOUTHBOROUGH	0	0	0	4	0	0		1.225059925	1.273239545	0	2	0	8529.854593	4228345.173	0	0	2	0	0	4	1.225059925	1.273239545
1813	2294		SOUTHBOROUGH	1	0	0	3	0	0		1.09924732	0.954929659	1.273239545	2	1	12460.30057	4712293.698	0	0	2	0	0	3	1.09924732	0.954929659
1814	2295		HOPKINTON	0	0	0	2	0	0		0	0.636619772	0	0	0	17106.53247	13349589.95	0	0	0	0	0	0	0	0
1815	2296		HOPKINTON	1	0	0	2	0	0		0.915652922	0.636619772	1.273239545	4	0	16214.35222	11314278.79	0	0	4	0	0	4	0.915652922	0.915652922
1816	2297		HOPKINTON	1	0	0	4	0	0		2.822931366	1.273239545	1.273239545	4	0	9183.180956	3669927.142	0	0	4	0	0	4	2.822931366	1.273239545
1817	2298		HOPKINTON	0	0	0	1	0	0		0.498247902	0.318309886	0	2	0	15535.78665	10396383.42	0	0	2	0	0	2	0.498247902	0.498247902
1818	2299		HOPKINTON	6	0	0	10	0	0		5.324015294	3.183098862	7.639437268	8	0	9832.813553	3891781.623	0	0	8	0	0	10	5.324015294	3.183098862
1819	2300		HOPKINTON	0	0	0	0	0	0		0.213263227	0	0	1	0	17894.8867	12144560.27	0	0	1	0	0	1	0.213263227	0.213263227
1820	2301		HOPKINTON	0	0	0	2	0	0		0.447306662	0.636619772	0	3	0	20615.57757	17370553.54	0	0	3	0	0	3	0.447306662	0.447306662
1821	2341		MEDWAY	1	0	0	3	0	0		0.751889453	0.954929659	1.273239545	3	0	15943.63371	10333918.5	0	0	3	0	0	3	0.751889453	0.751889453
1822	2342		MEDWAY	0	0	0	1	0	0		0.314954845	0.318309886	0	1	0	13043.49117	8223363.277	0	0	1	0	0	1	0.314954845	0.314954845
1823	2343		MEDWAY	6	1	0	8	1	0		4.908999088	2.546479089	7.639437268	4	0	8072.959586	2110400.156	0	0	4	1	0	8	4.908999088	2.546479089
1824	2344		MEDWAY	1	0	0	5	0	0		2.005317708	1.591549431	1.273239545	3	0	10272.91794	3874679.957	0	0	3	0	0	5	2.005317708	1.591549431
1825	2345	1	MEDWAY	3	0	0	8	1	0		2.282247667	2.546479089	3.819718634	5	0	12012.61521	5674204.751	1	0	5	1	0	8	2.282247667	2.546479089
1826	2346		FRANKLIN	0	0	0	1	0	0		0.519041221	0.318309886	0	1	0	14382.26187	4989946.861	0	0	1	0	0	1	0.519041221	0.318309886
1827	2347		FRANKLIN	0	0	0	0	0	0		0	0	0	0	0	14360.42436	6486891.795	0	0	0	0	0	0	0	0
1828	2348		FRANKLIN	0	0	0	1	0	0		0.697590271	0.318309886	0	2	0	14376.19896	7425528.188	0	0	2	0	0	1	0.697590271	0.318309886
1829	2349		FRANKLIN	1	0	0	3	0	0		1.485575314	0.954929659	1.273239545	3	0	11290.5937	5230272.918	0	0	3	0	0	3	1.485575314	0.954929659
1830	2350		FRANKLIN	9	0	0	24	1	0		18.22216571	7.639437268	11.4591559	3	0	2614.678747	426401.804	0	0	9	1	0	24	11.4591559	7.639437268
1831	2351		FRANKLIN	11	0	0	18	0	0		51.18625045	5.729577951	14.00563499	9	0	3105.826946	455393.6416	0	0	11	0	0	18	14.00563499	5.729577951
1832	2352		FRANKLIN	1	0	0	18	0	0		5.054246935	5.729577951	1.273239545	3	0	5283.258619	1537313.952	0	0	1	0	0	18	1.273239545	5.729577951
1833	2353	1	FRANKLIN	7	1	0	15	1	0		15.05370777	4.774648293	8.912676813	4	0	3595.45105	688199.3857	1	0	7	1	0	15	8.912676813	4.774648293
1834	2354		FRANKLIN	4	0	0	18	1	0		16.46018904	5.729577951	5.092958179	4	0	4096.707847	629394.4994	0	0	4	1	0	18	5.092958179	5.729577951
1835	2355		FRANKLIN	0	0	0	14	1	0		1.4497216	4.456338407	0	1	0	6222.942505	1786541.712	0	0	0	1	0	14	0	4.456338407
1836	2356	1	FRANKLIN	1	0	0	10	1	0		3.74560315	3.183098862	1.273239545	3	0	6841.05863	2074422.735	1	0	3	1	0	10	3.74560315	3.183098862
1837	2357		FRANKLIN	1	0	0	7	1	0		1.365407831	2.228169203	1.273239545	2	0	8728.47342	3793720.897	0	0	2	1	0	7	1.365407831	2.228169203
1838	2358		FRANKLIN	6	1	0	11	1	0		0	3.501408748	7.639437268	0	0	5139.233652	1058886.05	1	0	6	1	0	11	7.639437268	3.501408748
1839	2359		FRANKLIN	0	0	0	0	0	0		0	0	0	0	0	14652.83896	8173086.96	0	0	0	0	0	0	0	0
1840	2360		FRANKLIN	0	0	0	0	0	0		0	0	0	0	0	7897.078138	3725993.44	0	0	0	0	0	0	0	0
1841	2361		FRANKLIN	0	0	0	3	0	0		0	0.954929659	0	0	0	6315.412611	2213799.593	0	0	0	0	0	3	0	0.954929659
1842	2362		FRANKLIN	0	0	0	0	0	0		0	0	0	0	0	8890.809659	3938919.542	0	0	0	0	0	0	0	0
1843	2363		FRANKLIN	0	0	0	2	0	0		1.200427245	0.636619772	0	2	0	8385.742646	4315110.509	0	0	2	0	0	2	1.200427245	0.636619772
1844	2364		FRANKLIN	5	0	0	19	1	0		19.17214836	6.047887837	6.366197724	5	0	4964.040385	675455.8908	0	0	5	1	0	19	6.366197724	6.047887837
1845	2365	1	FRANKLIN	1	0	0	14	1	0		3.420381294	4.456338407	1.273239545	5	0	9166.471806	3786110.214	1	0	5	1	0	14	3.420381294	4.456338407
1846	2366	1	FRANKLIN	1	0	0	9	1	0		6.400461606	2.864788976	1.273239545	6	0	7533.739823	2427938.736	1	0	6	1	0	9	6.400461606	2.864788976
1847	2367		FRANKLIN	1	0	0	8	1	0		2.491093771	2.546479089	1.273239545	4	0	9715.524229	4158796.655	0	0	4	1	0	8	2.491093771	2.546479089
1848	2368		MILFORD	1	0	0	2	0	0		0.910910398	0.636619772	1.273239545	2	0	11840.0361	5686592.481	0	0	2	0	0	2	0.910910398	0.636619772
1849	2369		MILFORD	0	0	0	1	0	0		0.667363794	0.318309886	0	1	0	10326.53211	3880923.916	0	0	1	0	0	1	0.667363794	0.318309886
1850	2370		MILFORD	0	0	0	2	0	0		0	0.636619772	0	0	0	6107.805584	1557675.631	0	0	0	0	0	2	0	0.636619772
1851	2371		MILFORD	0	0	0	2	0	0		1.529082818	0.636619772	0	1	0	6199.801566	1693818.072	0	0	0	0	0	2	0	0.636619772
1852	2372		MILFORD	0	0	0	26	3	0		0	8.276057041	0	0	0	4644.951831	1337121.372	0	0	0	3	0	26	0	8.276057041
1853	2373		MILFORD	11	0	0	30	1	0		28.53792098	9.549296586	14.00563499	6	0	3664.177546	544536.1164	0	0	11	1	0	30	14.00563499	9.549296586
1854	2374		MILFORD	10	0	0	33	1	0		25.94220943	10.50422624	12.73239545	8	0	4125.176714	798694.6885	0	0	10	1	0	33	12.73239545	10.50422624
1855	2375		MILFORD	9	2	0	28	4	0		24.95504548	8.912676813	11.4591559	6	0	3610.199496	622716.904	2	0	9	4	0	28	11.4591559	8.912676813
1856	2376	1	MILFORD	17	1	0	35	4	0		40.51818275	11.14084602	21.64507226	11	0	3783.516163	703137.8822	1	0	17	4	0	35	21.64507226	11.14084602
1857	2377	2	MILFORD	8	2	0	23	4	0		24.5573312	7.321127382	10.18591636	5	0	3702.360424	527335.0123	2	0	8	4	0	23	10.18591636	7.321127382
1858	2378	1	MILFORD	3	1	0	20	4	0		6.883953407	6.366197724	3.819718634	3	0	5846.853169	1128706.7	1	0	3	4	0	20	3.819718634	6.366197724
1859	2379		MILFORD	0	0	0	0	0	0		0	0	0	0	0	9027.591996	4500898.206	0	0	0	0	0	0	0	0
1860	2380		MILFORD	1	0	0	2	0	0		0.935791047	0.636619772	1.273239545	1	0	7762.478646	2767699.175	0	0	1	0	0	2	0.935791047	0.636619772
1861	2381		MILFORD	2	0	0	10	0	0		1.676342507	3.183098862	2.546479089	2	0	8231.10521	3090046.455	0	0	2	0	0	10	1.676342507	3.183098862
1862	2382		MILFORD	12	0	0	21	0	0		14.17595494	6.68450761	15.27887454	4	0	5454.952354	730811.6094	0	0	12	0	0	21	15.27887454	6.68450761
1863	2383		MILFORD	11	0	0	30	0	0		19.68314274	9.549296586	14.00563499	8	0	6175.020064	1052672.592	0	0	11	0	0	30	14.00563499	9.549296586
1864	2384		MILFORD	1	0	0	30	2	0		1.020992406	9.549296586	1.273239545	1	0	9027.629305	2536735.919	0	0	1	2	0	30	1.020992406	9.549296586
1865	2385		MILFORD	3	0	0	13	0	0		1.920772922	4.13802852	3.819718634	1	0	5468.164183	1348409.321	0	0	3	0	0	13	3.819718634	4.13802852
1866	2386		MILFORD	0	0	0	2	0	0		1.176964145	0.636619772	0	2	0	9918.902862	4401133.409	0	0	2	0	0	2	1.176964145	0.636619772
1867	2387		BELLINGHAM	1	0	0	5	1	0		0.47007864	1.591549431	1.273239545	1	0	12042.31507	5509691.12	0	0	1	1	0	5	0.47007864	1.591549431
1868	2388	1	BELLINGHAM	5	1	0	5	1	0		10.8501294	1.591549431	6.366197724	4	0	4993.418604	954822.9387	1	0	5	1	0	5	6.366197724	1.591549431
1869	2389		BELLINGHAM	4	1	0	5	1	0		0	1.591549431	5.092958179	0	0	1992.476183	250388.057	1	0	4	1	0	5	5.092958179	1.591549431
1870	2390		BELLINGHAM	0	0	0	1	0	0		0	0.318309886	0	0	0	18117.29756	11008271.73	0	0	0	0	0	0	0	0
1871	2391		BELLINGHAM	8	0	0	11	0	0		3.600803338	3.501408748	10.18591636	11	0	17234.79588	7912086.981	0	0	11	0	0	11	3.600803338	3.501408748
1872	2392		BELLINGHAM	1	0	0	1	0	0		0.858844804	0.318309886	1.273239545	2	0	12501.43347	6031329.757	0	0	2	0	0	1	0.858844804	0.318309886
1873	2393		BELLINGHAM	3	0	0	6	0	0		1.947187934	1.909859317	3.819718634	5	0	13188.18052	6650585.867	0	0	5	0	0	6	1.947187934	1.909859317
1874	2394		BELLINGHAM	0	0	0	0	0	0		0	0	0	0	0	13658.53512	6415587.48	0	0	0	0	0	0	0	0
1875	2395		BELLINGHAM	0	0	0	1	0	0		0	0.318309886	0	0	0	8526.659046	2786090.37	0	0	0	0	0	1	0	0.318309886
